CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCountries,FirstPurchase,LastPurchase,CustomerLifetimeDays,ActiveMonths,RevenuePerMonth,AvgQuantityPerOrder,Churn,ChurnProbability,PredictedChurn
12915.0,149,4,975.1,411,16.25166666666667,46,1,2010-04-29 19:36:00,2011-07-14 11:34:00,440,14.7,66.33,102.75,1,0.9843612128612127,1
12916.0,139,7,4479.73,1681,26.044941860465112,82,1,2010-01-24 11:26:00,2011-07-24 10:35:00,545,18.2,246.14,240.14,1,0.9710462334506453,1
12917.0,128,6,4359.2,1104,87.184,45,1,2009-12-09 14:22:00,2011-08-03 16:42:00,602,20.1,216.88,184.0,1,0.9043951881451883,1
12918.0,626,1,10953.5,1,10953.5,1,1,2010-03-23 15:22:00,2010-03-23 15:22:00,0,1.0,10953.5,1.0,1,0.9759546287046288,1
12919.0,8,6,1335.19,673,26.7038,34,1,2011-06-23 09:22:00,2011-12-01 13:47:00,161,5.4,247.26,112.17,0,0.010529609279609279,0
12920.0,17,4,486.64,420,8.248135593220338,59,1,2009-12-14 15:58:00,2011-11-22 15:05:00,707,23.6,20.62,105.0,0,0.0,0
12921.0,9,74,35233.24,21328,23.504496330887257,322,1,2009-12-01 13:43:00,2011-11-30 16:22:00,729,24.3,1449.93,288.22,0,0.0,0
12922.0,161,1,405.38,370,14.477857142857143,28,1,2011-07-01 15:35:00,2011-07-01 15:35:00,0,1.0,405.38,370.0,1,0.9833887370491144,1
12923.0,64,3,770.42,230,12.840333333333332,54,1,2010-05-13 14:55:00,2011-10-06 16:20:00,511,17.0,45.32,76.67,0,0.02965862840862841,0
12924.0,88,12,2469.4,1423,33.37027027027027,56,1,2009-12-09 12:40:00,2011-09-12 13:55:00,642,21.4,115.39,118.58,0,0.05323692511192511,0
12925.0,5,3,729.33,649,14.5866,46,1,2010-04-26 10:32:00,2011-12-05 11:11:00,588,19.6,37.21,216.33,0,0.026461732711732716,0
12926.0,411,4,1523.97,754,5.816679389312977,202,1,2009-12-14 14:35:00,2010-10-24 15:57:00,314,10.5,145.14,188.5,1,0.9913603988603987,1
12927.0,395,1,197.31,145,17.937272727272727,11,1,2010-11-10 10:02:00,2010-11-10 10:02:00,0,1.0,197.31,145.0,1,0.9936594431310743,1
12928.0,35,12,4304.89,2899,24.04966480446928,94,1,2010-06-08 10:16:00,2011-11-04 14:24:00,514,17.1,251.75,241.58,0,0.006526353276353276,0
12929.0,312,1,117.85,37,14.73125,8,1,2011-02-01 12:08:00,2011-02-01 12:08:00,0,1.0,117.85,37.0,1,0.9989166666666667,1
12930.0,78,2,415.8,252,16.632,20,1,2011-06-21 13:25:00,2011-09-22 15:18:00,93,3.1,134.13,126.0,0,0.026228956228956227,0
12931.0,22,57,92347.34,62906,423.6116513761468,37,1,2009-12-01 11:46:00,2011-11-18 12:39:00,717,23.9,3863.91,1103.61,0,0.005298127798127799,0
12932.0,539,8,1698.56,1609,17.87957894736842,69,1,2010-02-10 08:46:00,2010-06-18 14:22:00,128,4.3,395.01,201.12,1,0.9943055555555554,1
12933.0,24,8,1636.63,949,5.663079584775087,227,1,2009-12-10 16:39:00,2011-11-15 16:38:00,704,23.5,69.64,118.62,0,0.0,0
12934.0,737,1,181.65,31,90.825,2,1,2009-12-03 10:51:00,2009-12-03 10:51:00,0,1.0,181.65,31.0,1,0.9963442265795205,1
12935.0,2,15,4243.86,3201,16.70811023622047,113,1,2010-04-11 15:59:00,2011-12-07 17:25:00,605,20.2,210.09,213.4,0,0.0,0
12936.0,17,4,1063.9,559,17.15967741935484,56,1,2011-09-22 13:51:00,2011-11-22 17:32:00,61,2.0,531.95,139.75,0,0.007436267436267436,0
12937.0,15,9,3097.61,1983,14.274700460829491,128,1,2009-12-03 15:43:00,2011-11-24 15:05:00,720,24.0,129.07,220.33,0,0.0,0
12938.0,26,1,114.14,140,12.682222222222222,9,1,2011-11-14 11:21:00,2011-11-14 11:21:00,0,1.0,114.14,140.0,0,0.026231416731416733,0
12939.0,64,20,25264.8,10328,293.7767441860465,24,1,2010-01-12 11:27:00,2011-10-06 14:33:00,632,21.1,1197.38,516.4,0,0.03288452556215714,0
12940.0,55,2,899.69,404,9.371770833333334,87,1,2011-09-13 10:16:00,2011-10-16 12:09:00,33,1.1,817.9,202.0,0,0.011634878193701723,0
12941.0,724,1,377.49,381,13.981111111111112,27,1,2009-12-15 13:12:00,2009-12-15 13:12:00,0,1.0,377.49,381.0,1,0.9802069188672962,1
12942.0,131,3,675.6,198,9.651428571428571,68,1,2010-12-09 09:34:00,2011-07-31 14:39:00,234,7.8,86.62,66.0,1,0.9886850325600326,1
12943.0,558,2,496.5,222,19.86,22,1,2010-04-13 11:03:00,2010-05-30 13:52:00,47,1.6,310.31,111.0,1,0.9902293169793169,1
12944.0,36,2,604.51,289,20.15033333333333,29,1,2010-12-20 10:41:00,2011-11-04 11:04:00,319,10.6,57.03,144.5,0,0.028172403984903987,0
12945.0,288,2,900.11,446,17.64921568627451,47,1,2010-02-21 15:18:00,2011-02-24 14:15:00,367,12.2,73.78,223.0,1,0.9694243909685085,1
12946.0,437,1,324.45,149,16.2225,20,1,2010-09-29 10:14:00,2010-09-29 10:14:00,0,1.0,324.45,149.0,1,0.9935051341861758,1
12947.0,144,6,1603.99,1165,16.535979381443298,83,1,2010-12-01 16:21:00,2011-07-19 10:06:00,229,7.6,211.05,194.17,1,0.9960940170940171,1
12948.0,16,9,2317.43,1304,18.53944,89,1,2009-12-02 12:28:00,2011-11-23 17:10:00,721,24.0,96.56,144.89,0,0.0008333333333333334,0
12949.0,31,22,15526.7,8233,21.715664335664336,347,1,2009-12-03 15:56:00,2011-11-09 11:25:00,705,23.5,660.71,374.23,0,0.0,0
12950.0,2,3,1843.0,1380,80.1304347826087,13,1,2011-11-15 13:48:00,2011-12-07 13:17:00,21,0.7,2632.86,460.0,0,0.014871933621933623,0
12951.0,9,15,3213.7200000000003,1662,16.56556701030928,110,1,2010-01-10 12:43:00,2011-12-01 12:14:00,689,23.0,139.73,110.8,0,0.0,0
12952.0,6,4,1387.79,653,17.566962025316457,64,1,2011-09-22 16:37:00,2011-12-04 10:35:00,72,2.4,578.25,163.25,0,0.0075,0
12953.0,10,2,828.8100000000001,364,17.266875000000002,45,1,2010-07-05 13:37:00,2011-11-30 09:24:00,512,17.1,48.47,182.0,0,0.013355672105672107,0
12954.0,639,1,162.45,83,16.244999999999997,10,1,2010-03-11 10:16:00,2010-03-11 10:16:00,0,1.0,162.45,83.0,1,0.9959946904514662,1
12955.0,1,11,4757.16,3664,26.428666666666665,81,1,2011-03-17 09:03:00,2011-12-08 16:29:00,266,8.9,534.51,333.09,0,0.01587037037037037,0
12956.0,306,4,521.89,340,12.42595238095238,42,1,2009-12-15 19:03:00,2011-02-06 16:08:00,417,13.9,37.55,85.0,1,0.9854170274170273,1
12957.0,10,13,8706.97,4686,17.769326530612243,402,1,2009-12-11 12:01:00,2011-11-30 09:53:00,718,23.9,364.31,360.46,0,0.0,0
12958.0,400,2,467.34,118,9.537551020408165,45,1,2010-05-05 16:22:00,2010-11-04 16:16:00,182,6.1,76.61,59.0,1,0.9958350168350169,1
12959.0,484,1,150.95,109,18.86875,8,1,2010-08-12 17:20:00,2010-08-12 17:20:00,0,1.0,150.95,109.0,1,0.9944195387945388,1
12960.0,414,4,1322.0700000000002,1379,18.886714285714287,49,1,2010-02-16 13:32:00,2010-10-22 09:31:00,247,8.2,161.23,344.75,1,0.9960396825396826,1
12961.0,379,1,211.99,180,5.29975,37,1,2010-11-25 16:44:00,2010-11-25 16:44:00,0,1.0,211.99,180.0,1,0.9864766722639063,1
12962.0,7,2,266.39,129,16.649375,15,1,2011-08-18 13:38:00,2011-12-02 15:55:00,106,3.5,76.11,64.5,0,0.03573905723905724,0
12963.0,8,12,3235.79,1637,18.59649425287356,129,1,2010-07-08 14:45:00,2011-12-01 12:55:00,510,17.0,190.34,136.42,0,0.013793151293151293,0
12964.0,437,1,132.24,56,5.086153846153847,26,1,2010-09-28 17:47:00,2010-09-28 17:47:00,0,1.0,132.24,56.0,1,0.9983547008547009,1
12965.0,89,1,769.8100000000001,282,7.1278703703703705,108,1,2011-09-11 15:31:00,2011-09-11 15:31:00,0,1.0,769.81,282.0,0,0.029742784992784987,0
12966.0,10,1,160.18,75,16.018,10,1,2011-11-30 12:38:00,2011-11-30 12:38:00,0,1.0,160.18,75.0,0,0.02317709605209605,0
12967.0,358,3,2938.52,912,45.208,47,1,2010-11-21 11:03:00,2010-12-16 19:10:00,25,0.8,3673.15,304.0,1,0.9856666666666666,1
12968.0,112,1,135.95,73,27.19,5,1,2011-08-19 15:44:00,2011-08-19 15:44:00,0,1.0,135.95,73.0,1,0.9896741004093945,1
12969.0,603,1,122.45,55,24.49,5,1,2010-04-16 10:50:00,2010-04-16 10:50:00,0,1.0,122.45,55.0,1,0.996214596949891,1
12970.0,7,10,1453.6,954,4.213333333333333,280,1,2009-12-04 14:19:00,2011-12-02 14:30:00,728,24.3,59.82,95.4,0,0.002840909090909091,0
12971.0,4,116,15704.6,14306,38.58624078624079,102,1,2009-12-15 19:04:00,2011-12-06 12:20:00,720,24.0,654.36,123.33,0,0.0,0
12972.0,414,4,1161.2,844,15.08051948051948,69,1,2010-02-16 14:30:00,2010-10-22 08:41:00,247,8.2,141.61,211.0,1,0.9988571428571428,1
12973.0,414,1,385.55,31,64.25833333333334,6,1,2010-10-22 10:14:00,2010-10-22 10:14:00,0,1.0,385.55,31.0,1,0.9949637551990491,1
12974.0,198,2,408.95,104,12.7796875,27,1,2010-05-23 11:45:00,2011-05-26 09:33:00,367,12.2,33.52,52.0,1,0.9820790609172962,1
12975.0,437,6,2100.09,911,18.750803571428573,92,1,2009-12-06 10:38:00,2010-09-29 09:46:00,296,9.9,212.13,151.83,1,0.990827380952381,1
12976.0,212,8,3156.38,2684,20.495974025974025,106,1,2010-02-12 15:46:00,2011-05-12 09:55:00,453,15.1,209.03,335.5,1,0.9887869352869353,1
12977.0,156,4,513.88,128,8.86,54,1,2010-07-16 16:25:00,2011-07-06 16:40:00,355,11.8,43.55,32.0,1,0.9811783896930958,1
12978.0,385,5,2502.82,1394,15.35472392638037,126,1,2009-12-10 12:10:00,2010-11-19 14:29:00,344,11.5,217.64,278.8,1,0.990715354090354,1
12979.0,729,1,517.7,520,9.24464285714286,56,1,2009-12-10 15:45:00,2009-12-10 15:45:00,0,1.0,517.7,520.0,1,0.9920396825396826,1
12980.0,158,21,16245.78,1910,312.4188461538462,7,1,2009-12-02 11:26:00,2011-07-05 09:34:00,579,19.3,841.75,90.95,1,0.9407995800495801,1
12981.0,30,2,372.22,242,18.611,12,1,2011-07-29 14:14:00,2011-11-10 12:00:00,103,3.4,109.48,121.0,0,0.022937109187109186,0
12982.0,243,8,2744.81,1729,15.420280898876404,139,1,2010-04-12 13:50:00,2011-04-11 11:51:00,363,12.1,226.84,216.12,1,0.9764813797313798,1
12983.0,598,1,490.08,638,16.336,30,1,2010-04-20 12:58:00,2010-04-20 12:58:00,0,1.0,490.08,638.0,1,0.989103785103785,1
12984.0,19,1,97.5,26,24.375,4,1,2011-11-21 12:37:00,2011-11-21 12:37:00,0,1.0,97.5,26.0,0,0.051928860028860026,0
12985.0,1,2,1239.38,1533,16.30763157894737,73,1,2011-11-11 12:44:00,2011-12-09 10:46:00,27,0.9,1377.09,766.5,0,0.012344576719576719,0
12986.0,429,10,2729.84,1164,26.763137254901963,61,1,2010-01-21 10:45:00,2010-10-07 11:57:00,259,8.6,317.42,116.4,1,0.9684901672401671,1
12987.0,74,5,1312.21,585,19.881969696969698,61,1,2010-01-20 09:57:00,2011-09-27 12:03:00,615,20.5,64.01,117.0,0,0.025903861389155503,0
12988.0,292,1,505.82,126,6.094216867469879,75,1,2011-02-20 14:31:00,2011-02-20 14:31:00,0,1.0,505.82,126.0,1,0.978472696078036,1
12989.0,3,33,13551.75,6935,139.70876288659792,50,1,2009-12-10 13:27:00,2011-12-06 15:28:00,726,24.2,559.99,210.15,0,0.0,0
12990.0,31,7,955.5,480,35.388888888888886,9,1,2010-03-30 11:36:00,2011-11-08 13:01:00,588,19.6,48.75,68.57,0,0.03071080771080771,0
12991.0,23,3,764.82,483,16.996000000000002,45,1,2010-11-15 13:43:00,2011-11-16 15:34:00,366,12.2,62.69,161.0,0,0.009955165692007797,0
12992.0,725,1,93.35,21,15.558333333333332,6,1,2009-12-14 16:46:00,2009-12-14 16:46:00,0,1.0,93.35,21.0,1,0.9967935185185184,1
12993.0,23,8,1259.63,751,16.574078947368424,57,1,2010-02-18 10:35:00,2011-11-16 15:49:00,636,21.2,59.42,93.88,0,0.006881734006734008,0
12994.0,4,3,974.42,459,15.974098360655738,52,1,2011-03-16 08:31:00,2011-12-05 15:43:00,264,8.8,110.73,153.0,0,0.021469908746224533,0
12995.0,85,1,211.32,108,70.44,3,1,2011-09-15 15:44:00,2011-09-15 15:44:00,0,1.0,211.32,108.0,0,0.035337047212047216,0
12996.0,376,1,355.5,122,16.15909090909091,22,1,2010-11-29 09:27:00,2010-11-29 09:27:00,0,1.0,355.5,122.0,1,0.9893953998518036,1
12997.0,22,8,2110.91,1186,19.72813084112149,65,1,2010-04-06 11:06:00,2011-11-17 15:47:00,590,19.7,107.15,148.25,0,0.05207572057572059,0
12998.0,493,3,920.08,1124,15.86344827586207,58,1,2010-02-24 11:55:00,2010-08-04 08:05:00,160,5.3,173.6,374.67,1,0.9961984126984127,1
12999.0,196,3,455.88,342,16.28142857142857,25,1,2011-04-08 10:26:00,2011-05-27 13:24:00,49,1.6,284.92,114.0,1,0.9845624930624931,1
13000.0,107,4,1032.5,548,16.653225806451612,57,1,2009-12-14 17:03:00,2011-08-25 10:43:00,618,20.6,50.12,137.0,1,0.8841252587281999,1
13001.0,4,33,24042.65,13448,23.687339901477834,300,1,2009-12-03 16:21:00,2011-12-05 14:51:00,731,24.4,985.35,407.52,0,0.0,0
13002.0,318,3,414.13,201,18.00565217391304,19,1,2010-10-01 11:58:00,2011-01-25 15:18:00,116,3.9,106.19,67.0,1,0.9878333333333335,1
13003.0,106,3,149.05,103,24.84166666666667,4,1,2011-05-09 08:23:00,2011-08-26 10:50:00,109,3.6,41.4,34.33,1,0.9617094757094757,1
13004.0,12,36,11650.85,8768,14.295521472392638,417,1,2009-12-15 09:44:00,2011-11-28 11:27:00,713,23.8,489.53,243.56,0,0.0,0
13005.0,174,4,999.68,462,17.85142857142857,41,1,2010-09-08 12:52:00,2011-06-19 10:53:00,283,9.4,106.35,115.5,1,0.9954421591921592,1
13006.0,56,1,81.57,55,20.3925,4,1,2011-10-14 13:49:00,2011-10-14 13:49:00,0,1.0,81.57,55.0,0,0.018540343915343916,0
13007.0,580,1,175.25,59,15.931818181818182,11,1,2010-05-09 10:38:00,2010-05-09 10:38:00,0,1.0,175.25,59.0,1,0.9956632209949966,1
13008.0,323,3,612.13,379,17.489428571428572,31,1,2009-12-16 16:07:00,2011-01-20 14:24:00,399,13.3,46.02,126.33,1,0.9682358197358197,1
13009.0,673,1,234.0,120,58.5,4,1,2010-02-05 12:22:00,2010-02-05 12:22:00,0,1.0,234.0,120.0,1,0.9854263621524258,1
13010.0,374,2,330.12,323,27.51,10,1,2010-03-01 11:28:00,2010-11-30 15:09:00,274,9.1,36.28,161.5,1,0.980132643590977,1
13011.0,372,1,50.55,13,16.85,3,1,2010-12-02 17:22:00,2010-12-02 17:22:00,0,1.0,50.55,13.0,1,0.9984105820105817,1
13012.0,9,11,2957.83,1559,19.33222222222222,95,1,2010-04-26 14:14:00,2011-11-30 13:05:00,582,19.4,152.47,141.73,0,0.008825396825396825,0
13013.0,1,29,11097.43,5661,22.787330595482548,289,1,2009-12-14 10:34:00,2011-12-08 15:01:00,724,24.1,460.47,195.21,0,0.0,0
13014.0,11,11,5381.08,1979,24.02267857142857,140,1,2010-10-03 11:35:00,2011-11-29 12:27:00,422,14.1,381.64,179.91,0,0.01913320475820476,0
13015.0,53,11,6579.78,3527,18.907413793103448,260,1,2010-04-15 16:35:00,2011-10-17 13:19:00,549,18.3,359.55,320.64,0,0.005594591682826977,0
13016.0,73,3,789.89,527,16.806170212765956,39,1,2011-08-08 15:00:00,2011-09-27 14:08:00,49,1.6,493.68,175.67,0,0.011187590187590185,0
13017.0,7,1,204.0,48,204.0,1,1,2011-12-02 15:53:00,2011-12-02 15:53:00,0,1.0,204.0,48.0,0,0.06029477004477005,0
13018.0,16,35,9763.16,6746,16.190978441127694,401,1,2010-03-01 12:34:00,2011-11-23 13:28:00,632,21.1,462.71,192.74,0,0.009018877321508901,0
13019.0,379,6,1229.95,397,22.362727272727277,46,1,2009-12-06 15:40:00,2010-11-25 14:56:00,353,11.8,104.23,66.17,1,0.9763889906389907,1
13020.0,563,2,618.96,278,15.870769230769232,38,1,2010-02-18 10:35:00,2010-05-26 11:12:00,97,3.2,193.42,139.0,1,0.9960058760683762,1
13021.0,4,17,4887.24,2546,19.016498054474702,166,1,2009-12-05 12:02:00,2011-12-05 16:37:00,730,24.3,201.12,149.76,0,0.0,0
13022.0,430,1,65.3,35,13.06,5,1,2010-10-06 10:50:00,2010-10-06 10:50:00,0,1.0,65.3,35.0,1,0.9979555555555555,1
13023.0,64,3,1449.03,585,19.06618421052632,69,1,2010-06-29 09:51:00,2011-10-06 16:27:00,464,15.5,93.49,195.0,0,0.027371608239255298,0
13024.0,471,2,555.87,181,17.931290322580644,26,1,2010-05-06 14:25:00,2010-08-26 09:42:00,111,3.7,150.24,90.5,1,0.9997777777777778,1
13025.0,732,1,323.39,241,24.876153846153844,13,1,2009-12-08 10:02:00,2009-12-08 10:02:00,0,1.0,323.39,241.0,1,0.9951953886841337,1
13026.0,1,9,1733.08,2466,21.13512195121951,52,1,2009-12-13 11:34:00,2011-12-08 16:58:00,725,24.2,71.61,274.0,0,0.00030303030303030303,0
13027.0,114,19,17239.2,42840,202.8141176470588,7,1,2010-01-20 10:41:00,2011-08-18 09:39:00,574,19.1,902.58,2254.74,1,0.9161127021127021,1
13028.0,23,2,661.3199999999999,798,14.695999999999998,40,1,2011-10-25 14:09:00,2011-11-17 11:10:00,22,0.7,944.74,399.0,0,0.005076719576719576,0
13029.0,31,5,1927.3,194,113.37058823529412,13,1,2010-07-04 13:46:00,2011-11-09 09:13:00,492,16.4,117.52,38.8,0,0.0481005291005291,0
13030.0,11,2,752.44,348,8.178695652173914,76,1,2010-12-06 14:31:00,2011-11-28 14:30:00,356,11.9,63.23,174.0,0,0.013419312169312168,0
13031.0,407,5,3292.84,2309,8.090515970515971,275,1,2010-06-03 14:57:00,2010-10-28 15:34:00,147,4.9,672.01,461.8,1,0.9798333333333334,1
13032.0,52,9,2815.96,1274,13.60367149758454,147,1,2010-09-05 14:01:00,2011-10-18 15:54:00,408,13.6,207.06,141.56,0,0.004444444444444445,0
13033.0,357,2,220.55,98,16.965384615384615,12,1,2010-10-06 09:37:00,2010-12-17 14:23:00,72,2.4,91.9,49.0,1,0.9937694805194807,1
13034.0,55,3,756.82,406,17.200454545454548,42,1,2010-11-03 15:22:00,2011-10-16 12:21:00,346,11.5,65.81,135.33,0,0.010656180077232711,0
13035.0,74,3,1364.2,926,32.48095238095238,27,1,2010-10-04 15:41:00,2011-09-27 08:57:00,357,11.9,114.64,308.67,0,0.011066405816405818,0
13036.0,685,1,307.1,38,51.18333333333334,6,1,2010-01-24 11:35:00,2010-01-24 11:35:00,0,1.0,307.1,38.0,1,0.9953815485168425,1
13037.0,138,12,3914.95,2130,16.87478448275862,181,1,2009-12-03 17:04:00,2011-07-24 15:46:00,597,19.9,196.73,177.5,1,0.8914662837162839,1
13038.0,80,3,908.46,360,32.445,24,1,2011-02-22 11:43:00,2011-09-20 14:37:00,210,7.0,129.78,120.0,0,0.017822039072039074,0
13039.0,584,4,1010.73,290,18.37690909090909,37,1,2009-12-17 16:43:00,2010-05-04 16:45:00,138,4.6,219.72,72.5,1,0.9877519890097289,1
13040.0,9,2,676.99,355,15.743953488372092,38,1,2011-11-06 13:53:00,2011-12-01 10:38:00,24,0.8,846.24,177.5,0,0.0076705399863294605,0
13041.0,451,4,799.13,335,22.832285714285717,23,1,2010-04-29 08:43:00,2010-09-15 11:44:00,139,4.6,173.72,83.75,1,0.9975,1
13042.0,598,3,1488.59,812,8.09016304347826,164,1,2009-12-07 15:42:00,2010-04-20 13:43:00,133,4.4,338.32,270.67,1,0.9827017160399515,1
13043.0,273,1,516.42,254,39.72461538461538,13,1,2011-03-11 14:52:00,2011-03-11 14:52:00,0,1.0,516.42,254.0,1,0.9939656804049797,1
13044.0,291,11,4848.05,2548,11.653966346153847,356,1,2010-01-08 14:46:00,2011-02-21 15:20:00,409,13.6,356.47,231.64,1,0.9571148573648575,1
13045.0,99,3,808.9200000000001,405,17.976000000000003,41,1,2010-08-10 13:02:00,2011-09-01 15:04:00,387,12.9,62.71,135.0,1,0.9459966095995509,1
13046.0,31,3,949.25,505,16.950892857142858,50,1,2010-09-09 13:09:00,2011-11-09 08:36:00,425,14.2,66.85,168.33,0,0.011966551966551968,0
13047.0,32,24,8428.53,3328,22.297698412698413,190,1,2009-12-16 11:43:00,2011-11-08 12:06:00,692,23.1,364.87,138.67,0,0.0,0
13048.0,14,9,4049.13,2661,15.279735849056603,125,1,2010-01-27 12:55:00,2011-11-25 13:23:00,667,22.2,182.39,295.67,0,0.0,0
13049.0,64,4,1408.24,620,54.16307692307692,19,1,2010-11-03 15:39:00,2011-10-06 15:31:00,336,11.2,125.74,155.0,0,0.019175565175565176,0
13050.0,15,35,11986.52,7015,12.181422764227642,513,1,2009-12-15 15:06:00,2011-11-25 09:18:00,709,23.6,507.9,200.43,0,0.0,0
13051.0,579,2,155.8,72,38.95,4,1,2010-03-30 11:11:00,2010-05-10 09:14:00,40,1.3,119.85,36.0,1,0.9889707792207793,1
13052.0,212,7,3119.33,1424,12.577943548387095,161,1,2010-02-23 12:31:00,2011-05-11 14:12:00,442,14.7,212.2,203.43,1,0.9853932641432641,1
13053.0,622,1,127.65,47,7.508823529411765,17,1,2010-03-28 11:28:00,2010-03-28 11:28:00,0,1.0,127.65,47.0,1,0.9955096153846154,1
13055.0,78,4,2321.11,1821,15.072142857142858,145,1,2010-10-06 08:17:00,2011-09-22 14:26:00,351,11.7,198.39,455.25,0,0.013013278388278388,0
13056.0,551,1,209.48,158,11.025263157894736,18,1,2010-06-06 14:10:00,2010-06-06 14:10:00,0,1.0,209.48,158.0,1,0.9938893282353858,1
13057.0,530,3,709.59,456,17.73975,34,1,2010-03-18 12:14:00,2010-06-27 15:44:00,101,3.4,208.7,152.0,1,0.9912375449842555,1
13058.0,25,3,271.40000000000003,52,33.925000000000004,5,1,2011-07-11 12:01:00,2011-11-15 12:43:00,127,4.2,64.62,17.33,0,0.043874643874643876,0
13059.0,250,10,2291.77,860,11.57459595959596,155,1,2010-03-31 12:23:00,2011-04-04 10:40:00,368,12.3,186.32,86.0,1,0.9643161375661374,1
13060.0,254,1,307.53000000000003,123,20.502,15,1,2011-03-31 11:37:00,2011-03-31 11:37:00,0,1.0,307.53,123.0,1,0.9972530529340944,1
13061.0,72,1,248.61,107,24.861,10,1,2011-09-28 16:04:00,2011-09-28 16:04:00,0,1.0,248.61,107.0,0,0.025558182514958217,0
13062.0,191,1,346.98,343,31.543636363636367,11,1,2011-06-01 15:12:00,2011-06-01 15:12:00,0,1.0,346.98,343.0,1,0.9866823300574135,1
13063.0,481,1,188.4,116,15.7,12,1,2010-08-16 12:27:00,2010-08-16 12:27:00,0,1.0,188.4,116.0,1,0.9896009165573203,1
13064.0,13,6,1666.84,668,17.92301075268817,58,1,2010-04-27 10:08:00,2011-11-27 12:31:00,579,19.3,86.36,111.33,0,0.00925998075998076,0
13065.0,373,5,1055.05,381,17.016935483870967,49,1,2010-06-10 11:44:00,2010-12-01 16:52:00,174,5.8,181.91,76.2,1,0.9936659451659451,1
13066.0,24,2,470.8,322,9.808333333333334,48,1,2011-11-07 17:06:00,2011-11-15 12:57:00,7,0.2,2354.0,161.0,0,0.03374086099086099,0
13067.0,82,3,508.51,131,15.8909375,24,1,2010-09-19 13:43:00,2011-09-18 13:38:00,363,12.1,42.03,43.67,0,0.03977497420879775,0
13068.0,10,2,344.0,200,172.0,1,1,2011-01-24 08:20:00,2011-11-29 15:00:00,309,10.3,33.4,100.0,0,0.038007067007067005,0
13069.0,1,38,9284.45,15171,8.944556840077071,573,1,2010-06-14 14:27:00,2011-12-09 08:39:00,542,18.1,512.95,399.24,0,0.020174825174825172,0
13070.0,192,4,751.7,372,22.77878787878788,12,1,2009-12-07 14:44:00,2011-05-31 13:45:00,539,18.0,41.76,93.0,1,0.9573243145743144,1
13071.0,612,1,129.22,30,10.768333333333333,12,1,2010-04-06 13:37:00,2010-04-06 13:37:00,0,1.0,129.22,30.0,1,0.9972916666666667,1
13072.0,267,1,177.15,69,25.307142857142857,7,1,2011-03-18 08:12:00,2011-03-18 08:12:00,0,1.0,177.15,69.0,1,0.9987856957424713,1
13073.0,411,2,418.08,261,15.484444444444444,25,1,2010-09-28 09:27:00,2010-10-24 14:06:00,26,0.9,464.53,130.5,1,0.9958451178451178,1
13074.0,511,4,1378.74,826,47.54275862068965,26,1,2009-12-16 11:46:00,2010-07-16 16:53:00,212,7.1,194.19,206.5,1,0.981512506012506,1
13075.0,130,1,919.61,485,41.80045454545455,22,1,2011-08-02 10:19:00,2011-08-02 10:19:00,0,1.0,919.61,485.0,1,0.9755137085137084,1
13076.0,458,1,135.4,44,15.044444444444444,9,1,2010-09-08 10:27:00,2010-09-08 10:27:00,0,1.0,135.4,44.0,1,0.99432905982906,1
13077.0,1,11,2740.65,2468,8.305,208,1,2009-12-11 11:17:00,2011-12-08 19:24:00,727,24.2,113.25,224.36,0,0.0,0
13078.0,3,57,29018.06,12032,36.685284450063214,153,1,2009-12-01 09:06:00,2011-12-06 15:36:00,735,24.5,1184.41,211.09,0,0.0,0
13079.0,4,6,419.18,158,24.657647058823528,11,1,2010-10-18 14:15:00,2011-12-05 16:53:00,413,13.8,30.38,26.33,0,0.03389877306789072,0
13080.0,179,4,280.73,193,14.775263157894738,17,1,2010-04-09 13:07:00,2011-06-13 14:59:00,430,14.3,19.63,48.25,1,0.9743958176899353,1
13081.0,12,28,56838.37,40077,24.929109649122807,738,1,2009-12-08 13:58:00,2011-11-28 10:54:00,719,24.0,2368.27,1431.32,0,0.0,0
13082.0,126,21,7335.75,8466,56.86627906976744,99,1,2009-12-22 15:37:00,2011-08-05 16:16:00,591,19.7,372.37,403.14,1,0.9448279405779404,1
13083.0,4,3,395.43,307,17.974090909090908,19,1,2010-10-10 13:38:00,2011-12-05 15:01:00,421,14.0,28.24,102.33,0,0.018919922669922668,0
13084.0,492,1,122.4,144,61.2,2,1,2010-08-05 08:49:00,2010-08-05 08:49:00,0,1.0,122.4,144.0,1,0.9876196889530223,1
13085.0,158,8,2433.28,944,28.96761904761905,50,1,2009-12-01 07:45:00,2011-07-05 12:11:00,581,19.4,125.43,118.0,1,0.9626632996632994,1
13086.0,383,1,439.33,155,9.34744680851064,47,1,2010-11-22 10:28:00,2010-11-22 10:28:00,0,1.0,439.33,155.0,1,0.995108003108003,1
13087.0,726,1,313.64,86,20.909333333333333,15,1,2009-12-13 15:16:00,2009-12-13 15:16:00,0,1.0,313.64,86.0,1,0.9962836196120395,1
13088.0,417,1,236.11,76,11.8055,19,1,2010-10-18 15:35:00,2010-10-18 15:35:00,0,1.0,236.11,76.0,1,0.9981481481481482,1
13089.0,3,203,113416.91,58932,34.21324585218703,857,1,2009-12-02 15:44:00,2011-12-07 09:02:00,734,24.5,4629.26,290.31,0,0.0,0
