CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCountries,FirstPurchase,LastPurchase,CustomerLifetimeDays,ActiveMonths,RevenuePerMonth,AvgQuantityPerOrder
14086.0,463,1,39.95,1,39.95,1,1,2010-09-03 10:52:00,2010-09-03 10:52:00,0,1.0,39.95,1.0
14087.0,3,3,829.47,718,3.8942253521126764,175,1,2009-12-04 15:27:00,2011-12-07 12:41:00,732,24.4,33.99,239.33
14088.0,10,16,64036.8,15276,93.89560117302054,436,1,2010-10-14 19:46:00,2011-11-29 16:16:00,410,13.7,4674.22,954.75
14089.0,57,1,158.75,133,12.211538461538462,13,1,2011-10-14 10:38:00,2011-10-14 10:38:00,0,1.0,158.75,133.0
14090.0,325,1,76.32000000000001,72,76.32000000000001,1,1,2011-01-19 10:51:00,2011-01-19 10:51:00,0,1.0,76.32,72.0
14091.0,654,2,9530.08,3316,733.0830769230769,13,1,2010-01-10 13:41:00,2010-02-23 15:17:00,44,1.5,6353.39,1658.0
14092.0,8,24,7229.45,3606,19.381903485254693,169,1,2009-12-16 16:24:00,2011-12-02 12:13:00,715,23.8,303.76,150.25
14093.0,12,1,433.86,391,4.3386000000000005,95,1,2011-11-27 16:27:00,2011-11-27 16:27:00,0,1.0,433.86,391.0
14094.0,440,1,311.77,158,7.250465116279069,41,1,2010-09-26 11:58:00,2010-09-26 11:58:00,0,1.0,311.77,158.0
14095.0,723,1,2.95,1,2.95,1,1,2009-12-17 12:49:00,2009-12-17 12:49:00,0,1.0,2.95,1.0
14096.0,4,17,65164.79,16352,12.749909998043435,1119,1,2011-08-30 10:49:00,2011-12-05 17:17:00,97,3.2,20364.0,961.88
14097.0,481,2,422.86,352,10.5715,39,1,2010-03-04 10:46:00,2010-08-15 14:20:00,164,5.5,76.88,176.0
14098.0,37,1,147.35,104,7.016666666666667,21,1,2011-11-03 10:13:00,2011-11-03 10:13:00,0,1.0,147.35,104.0
14099.0,16,20,5750.91,3666,11.038214971209213,273,1,2009-12-10 11:55:00,2011-11-23 13:53:00,713,23.8,241.63,183.3
14100.0,138,1,191.95,63,7.678,24,1,2011-07-25 11:01:00,2011-07-25 11:01:00,0,1.0,191.95,63.0
14101.0,74,13,9961.93,10542,110.68811111111111,19,1,2010-03-28 13:36:00,2011-09-27 12:28:00,547,18.2,547.36,810.92
14102.0,5,5,1105.8799999999999,769,19.066896551724135,35,1,2011-10-26 12:46:00,2011-12-04 15:38:00,39,1.3,850.68,153.8
14104.0,155,5,743.53,496,5.507629629629629,117,1,2010-05-28 16:11:00,2011-07-08 12:50:00,405,13.5,55.08,99.2
14105.0,239,5,5988.83,3534,21.465340501792113,200,1,2009-12-18 16:57:00,2011-04-14 17:58:00,482,16.1,371.98,706.8
14106.0,737,1,214.8,24,214.8,1,1,2009-12-02 14:09:00,2009-12-02 14:09:00,0,1.0,214.8,24.0
14107.0,52,11,4877.3,3489,20.666525423728814,102,1,2009-12-09 14:20:00,2011-10-19 12:12:00,678,22.6,215.81,317.18
14108.0,31,4,1044.96,660,20.095384615384617,49,1,2009-12-01 18:07:00,2011-11-09 10:41:00,707,23.6,44.28,165.0
14109.0,73,1,144.2,88,16.022222222222222,9,1,2011-09-28 10:18:00,2011-09-28 10:18:00,0,1.0,144.2,88.0
14110.0,4,33,12987.95,5825,32.55125313283208,177,1,2009-12-01 09:50:00,2011-12-06 12:26:00,735,24.5,530.12,176.52
14111.0,14,4,692.85,458,69.285,10,1,2011-04-12 11:36:00,2011-11-25 13:44:00,227,7.6,91.16,114.5
14112.0,23,13,5834.59,3539,17.897515337423314,199,1,2010-02-23 14:16:00,2011-11-17 12:30:00,631,21.0,277.84,272.23
14113.0,4,16,7092.610000000001,3439,58.136147540983615,76,1,2009-12-08 07:42:00,2011-12-06 12:18:00,728,24.3,291.88,214.94
14114.0,274,7,1364.09,650,18.43364864864865,72,1,2010-04-12 11:07:00,2011-03-11 09:42:00,332,11.1,122.89,92.86
14115.0,502,2,622.67,509,28.303181818181816,22,1,2010-02-11 11:44:00,2010-07-26 12:36:00,165,5.5,113.21,254.5
14116.0,20,5,1382.74,707,19.204722222222223,61,1,2011-08-10 12:44:00,2011-11-20 10:29:00,101,3.4,406.69,141.4
14117.0,144,1,90.0,72,30.0,3,1,2011-07-19 09:49:00,2011-07-19 09:49:00,0,1.0,90.0,72.0
14118.0,429,1,458.45,97,30.563333333333333,15,1,2010-10-07 11:59:00,2010-10-07 11:59:00,0,1.0,458.45,97.0
14119.0,376,2,183.37,177,16.67,11,1,2009-12-21 14:52:00,2010-11-29 10:33:00,342,11.4,16.09,88.5
14121.0,4,4,2780.15,2082,17.485220125786164,148,1,2011-10-11 10:39:00,2011-12-06 12:19:00,56,1.9,1463.24,520.5
14122.0,406,3,362.42,114,27.87846153846154,12,1,2009-12-02 14:22:00,2010-10-29 15:11:00,331,11.0,32.95,38.0
14123.0,733,1,436.18,234,18.174166666666668,24,1,2009-12-06 15:35:00,2009-12-06 15:35:00,0,1.0,436.18,234.0
14124.0,84,1,419.58,1618,83.916,4,1,2011-09-16 13:32:00,2011-09-16 13:32:00,0,1.0,419.58,1618.0
14125.0,11,3,2720.63,1628,16.38933734939759,159,1,2011-09-22 15:40:00,2011-11-29 12:47:00,67,2.2,1236.65,542.67
14126.0,8,4,1172.46,887,27.26651162790698,37,1,2010-09-21 14:51:00,2011-12-02 11:45:00,436,14.5,80.86,221.75
14127.0,123,6,1900.0800000000002,828,16.240000000000002,96,1,2010-10-10 11:53:00,2011-08-09 10:49:00,302,10.1,188.13,138.0
14128.0,61,3,924.21,814,14.218615384615385,50,1,2010-06-06 14:05:00,2011-10-10 12:00:00,490,16.3,56.7,271.33
14129.0,2,9,2591.34,1414,23.77376146788991,40,1,2010-05-09 14:54:00,2011-12-08 11:02:00,577,19.2,134.97,157.11
14130.0,319,4,1858.77,1215,8.448954545454546,189,1,2009-12-11 16:33:00,2011-01-24 16:05:00,408,13.6,136.67,303.75
14131.0,649,1,168.22,105,3.65695652173913,45,1,2010-03-01 11:59:00,2010-03-01 11:59:00,0,1.0,168.22,105.0
14132.0,2,11,3586.03,3368,17.93015,100,1,2011-06-09 12:04:00,2011-12-07 13:35:00,181,6.0,597.67,306.18
14133.0,130,4,911.14,398,25.309444444444445,33,1,2009-12-06 12:10:00,2011-08-02 11:34:00,603,20.1,45.33,99.5
14134.0,383,15,11123.35,5814,61.79638888888889,130,1,2009-12-10 09:25:00,2010-11-22 12:26:00,347,11.6,958.91,387.6
14135.0,2,24,8839.67,8534,40.363789954337896,138,1,2009-12-02 08:58:00,2011-12-08 11:38:00,736,24.5,360.8,355.58
14136.0,401,5,1570.81,1148,14.818962264150944,86,1,2009-12-08 09:19:00,2010-11-04 11:53:00,331,11.0,142.8,229.6
14137.0,696,1,332.7,462,30.245454545454546,11,1,2010-01-13 12:30:00,2010-01-13 12:30:00,0,1.0,332.7,462.0
14138.0,2,2,965.88,600,20.997391304347826,40,1,2011-10-07 09:38:00,2011-12-08 12:44:00,62,2.1,459.94,300.0
14139.0,46,4,1086.8,1049,15.75072463768116,48,1,2010-06-15 09:17:00,2011-10-24 13:34:00,496,16.5,65.87,262.25
14140.0,4,2,935.05,811,14.167424242424241,60,1,2011-11-08 11:20:00,2011-12-06 09:05:00,27,0.9,1038.94,405.5
14141.0,3,4,915.13,355,22.87825,27,1,2011-08-26 14:40:00,2011-12-07 09:53:00,102,3.4,269.16,88.75
14142.0,373,2,671.34,518,15.257727272727273,42,1,2010-03-03 15:13:00,2010-12-01 16:33:00,273,9.1,73.77,259.0
14143.0,134,1,115.8,30,16.54285714285714,7,1,2011-07-29 09:48:00,2011-07-29 09:48:00,0,1.0,115.8,30.0
14144.0,486,1,30.6,12,30.6,1,1,2010-08-10 15:17:00,2010-08-10 15:17:00,0,1.0,30.6,12.0
14145.0,47,7,7600.05,1655,304.002,11,1,2010-04-08 09:47:00,2011-10-24 12:10:00,564,18.8,404.26,236.43
14146.0,9,12,9450.3,5780,20.724342105263155,337,1,2010-01-13 16:04:00,2011-12-01 10:18:00,686,22.9,412.68,481.67
14147.0,78,9,2590.2,995,86.33999999999999,24,1,2010-03-09 13:43:00,2011-09-22 18:10:00,562,18.7,138.51,110.56
14148.0,234,2,466.29,223,27.428823529411765,15,1,2010-10-21 14:08:00,2011-04-20 12:02:00,180,6.0,77.72,111.5
14149.0,221,1,446.62,218,15.950714285714286,28,1,2011-05-03 09:44:00,2011-05-03 09:44:00,0,1.0,446.62,218.0
14150.0,36,2,658.64,496,25.33230769230769,23,1,2010-12-15 10:04:00,2011-11-04 10:05:00,324,10.8,60.99,248.0
14151.0,673,2,679.45,405,15.442045454545456,44,1,2009-12-23 10:54:00,2010-02-04 15:35:00,43,1.4,485.32,202.5
14152.0,75,7,1997.3400000000001,1844,15.017593984962406,104,1,2010-02-18 13:57:00,2011-09-25 12:54:00,583,19.4,102.96,263.43
14153.0,483,1,233.39999999999998,312,13.729411764705882,17,1,2010-08-13 14:35:00,2010-08-13 14:35:00,0,1.0,233.4,312.0
14154.0,239,8,6460.7,3222,22.12568493150685,236,1,2010-01-13 12:47:00,2011-04-14 16:26:00,456,15.2,425.05,402.75
14155.0,266,1,118.75,25,19.791666666666668,6,1,2011-03-18 14:13:00,2011-03-18 14:13:00,0,1.0,118.75,25.0
14156.0,10,156,313437.62,164325,77.62199603764239,1446,1,2009-12-01 12:30:00,2011-11-30 10:54:00,728,24.3,12898.67,1053.37
14157.0,20,5,978.69,521,11.514000000000001,75,1,2010-03-03 16:49:00,2011-11-20 11:32:00,626,20.9,46.83,104.2
14158.0,40,1,507.65999999999997,781,12.381951219512194,41,1,2011-10-30 15:08:00,2011-10-30 15:08:00,0,1.0,507.66,781.0
14159.0,20,20,7860.8,6520,4.281481481481482,706,1,2009-12-03 12:31:00,2011-11-20 12:36:00,717,23.9,328.9,326.0
14160.0,610,7,8421.47,4661,78.70532710280374,80,1,2010-01-10 12:06:00,2010-04-08 14:30:00,88,2.9,2903.96,665.86
14161.0,216,7,2996.93,1480,10.819241877256317,202,1,2009-12-13 11:46:00,2011-05-08 11:41:00,510,17.0,176.29,211.43
14162.0,174,2,289.36,142,11.5744,25,1,2011-02-20 12:32:00,2011-06-19 11:36:00,118,3.9,74.19,71.0
14163.0,87,5,2594.62,950,44.7348275862069,42,1,2010-09-03 17:15:00,2011-09-13 15:18:00,374,12.5,207.57,190.0
14164.0,71,2,1631.77,1033,56.26793103448276,28,1,2011-09-20 12:18:00,2011-09-30 12:24:00,10,0.3,5439.23,516.5
14165.0,276,1,120.44,53,5.0183333333333335,23,1,2011-03-09 12:39:00,2011-03-09 12:39:00,0,1.0,120.44,53.0
14166.0,505,2,251.15,82,4.924509803921569,39,1,2010-03-23 15:10:00,2010-07-22 19:42:00,121,4.0,62.79,41.0
14167.0,39,8,1274.29,340,11.080782608695651,48,1,2010-01-27 16:07:00,2011-10-31 14:29:00,641,21.4,59.55,42.5
14168.0,421,2,370.45,147,24.696666666666665,11,1,2010-05-24 12:28:00,2010-10-15 10:49:00,143,4.8,77.18,73.5
14169.0,431,2,621.51,205,9.71109375,50,1,2010-09-21 13:39:00,2010-10-05 08:45:00,13,0.4,1553.78,102.5
14170.0,375,3,570.18,270,3.9322758620689653,123,1,2010-11-09 14:06:00,2010-11-29 13:10:00,19,0.6,950.3,90.0
14171.0,98,2,498.79,211,7.79359375,61,1,2009-12-09 13:50:00,2011-09-02 16:43:00,632,21.1,23.64,105.5
14172.0,605,3,369.02,78,8.386818181818182,38,1,2010-03-07 10:58:00,2010-04-13 13:26:00,37,1.2,307.52,26.0
14173.0,11,6,586.0,194,17.757575757575758,30,1,2009-12-09 12:46:00,2011-11-29 11:54:00,719,24.0,24.42,32.33
14174.0,33,1,134.46,94,5.171538461538462,26,1,2011-11-06 13:17:00,2011-11-06 13:17:00,0,1.0,134.46,94.0
14175.0,60,8,7678.88,3009,23.1990332326284,237,1,2010-03-22 10:43:00,2011-10-11 11:55:00,568,18.9,406.29,376.12
14176.0,297,5,756.46,265,20.444864864864865,33,1,2010-11-23 13:21:00,2011-02-15 13:12:00,83,2.8,270.16,53.0
14177.0,86,13,2209.69,1043,10.778975609756097,141,1,2010-02-26 11:59:00,2011-09-14 15:11:00,565,18.8,117.54,80.23
14178.0,9,7,1600.26,1494,5.032264150943396,191,1,2011-06-10 12:51:00,2011-12-01 12:01:00,173,5.8,275.91,213.43
14179.0,41,2,701.57,319,4.46859872611465,135,1,2011-10-18 14:00:00,2011-10-30 12:07:00,11,0.4,1753.92,159.5
14180.0,11,33,6117.5,847,21.16782006920415,125,1,2010-06-09 14:56:00,2011-11-29 10:56:00,537,17.9,341.76,25.67
14181.0,411,2,308.35,120,5.929807692307692,48,1,2010-05-26 12:32:00,2010-10-25 08:27:00,151,5.0,61.67,60.0
14182.0,444,4,678.77,174,13.5754,42,1,2010-04-22 15:36:00,2010-09-22 11:45:00,152,5.1,133.09,43.5
14183.0,411,2,278.34000000000003,60,8.186470588235295,27,1,2010-08-15 15:36:00,2010-10-24 14:45:00,69,2.3,121.02,30.0
14184.0,67,1,452.89,127,18.870416666666667,24,1,2011-10-04 12:43:00,2011-10-04 12:43:00,0,1.0,452.89,127.0
14185.0,331,1,197.65,6,65.88333333333334,3,1,2011-01-12 13:52:00,2011-01-12 13:52:00,0,1.0,197.65,6.0
14186.0,427,5,1550.63,1550,14.909903846153847,75,1,2010-03-05 11:17:00,2010-10-08 13:30:00,217,7.2,215.37,310.0
14187.0,474,1,123.5,50,15.4375,8,1,2010-08-23 12:06:00,2010-08-23 12:06:00,0,1.0,123.5,50.0
14188.0,31,6,2054.36,1162,31.605538461538462,34,1,2011-02-02 13:46:00,2011-11-09 12:45:00,279,9.3,220.9,193.67
14189.0,2,16,5503.150000000001,4392,17.92557003257329,199,1,2010-11-16 09:28:00,2011-12-07 15:55:00,386,12.9,426.6,274.5
14190.0,666,1,79.9,2,79.9,1,1,2010-02-11 14:27:00,2010-02-11 14:27:00,0,1.0,79.9,2.0
14191.0,2,15,4817.66,3724,18.17984905660377,147,1,2009-12-11 10:48:00,2011-12-08 09:23:00,726,24.2,199.08,248.27
14192.0,388,1,293.74,218,20.981428571428573,14,1,2010-11-16 17:44:00,2010-11-16 17:44:00,0,1.0,293.74,218.0
14193.0,68,3,1210.19,653,18.90921875,49,1,2010-11-08 12:31:00,2011-10-03 09:34:00,328,10.9,111.03,217.67
14194.0,5,36,18670.59,10037,19.611964285714286,432,1,2010-01-06 12:16:00,2011-12-05 10:38:00,697,23.2,804.77,278.81
14195.0,202,6,2615.6,2144,163.475,10,1,2010-03-15 17:12:00,2011-05-22 10:29:00,432,14.4,181.64,357.33
14196.0,107,1,335.52,142,55.919999999999995,6,1,2011-08-25 10:25:00,2011-08-25 10:25:00,0,1.0,335.52,142.0
14197.0,411,1,390.05,143,19.5025,20,1,2010-10-25 10:01:00,2010-10-25 10:01:00,0,1.0,390.05,143.0
14198.0,18,9,1569.73,623,17.24978021978022,58,1,2010-01-05 10:07:00,2011-11-21 16:35:00,685,22.8,68.85,69.22
14199.0,218,4,1091.7,254,60.650000000000006,15,1,2010-06-27 12:13:00,2011-05-05 13:44:00,312,10.4,104.97,63.5
14200.0,617,1,379.2,140,18.057142857142857,21,1,2010-04-01 13:01:00,2010-04-01 13:01:00,0,1.0,379.2,140.0
14201.0,60,10,1193.54,806,21.70072727272727,47,1,2010-04-30 13:00:00,2011-10-10 13:27:00,528,17.6,67.81,80.6
14202.0,381,3,847.76,166,29.233103448275862,27,1,2010-03-25 10:36:00,2010-11-23 17:13:00,243,8.1,104.66,55.33
14203.0,397,1,339.34,80,21.20875,16,1,2010-11-07 13:35:00,2010-11-07 13:35:00,0,1.0,339.34,80.0
14204.0,2,4,1024.83,469,4.658318181818181,186,1,2009-12-02 13:26:00,2011-12-07 13:38:00,735,24.5,41.83,117.25
14205.0,17,9,2414.2,1342,19.627642276422762,79,1,2010-03-07 12:20:00,2011-11-23 10:55:00,625,20.8,116.07,149.11
14206.0,239,3,1185.01,930,16.690281690140846,62,1,2010-11-02 11:37:00,2011-04-14 16:38:00,163,5.4,219.45,310.0
14207.0,688,1,157.8,36,78.9,2,1,2010-01-21 09:33:00,2010-01-21 09:33:00,0,1.0,157.8,36.0
14208.0,95,2,567.05,529,16.20142857142857,34,1,2010-06-06 13:11:00,2011-09-06 12:48:00,456,15.2,37.31,264.5
14209.0,11,15,4993.27,1739,21.61588744588745,133,1,2010-01-22 10:28:00,2011-11-29 10:18:00,675,22.5,221.92,115.93
14210.0,106,16,5556.570000000001,2511,17.69608280254777,143,1,2010-01-06 10:17:00,2011-08-26 12:36:00,597,19.9,279.22,156.94
14211.0,53,18,4402.29,2575,18.342875,155,1,2009-12-09 12:48:00,2011-10-17 13:23:00,677,22.6,194.79,143.06
14212.0,90,2,2190.14,2046,104.29238095238095,18,1,2010-09-20 11:48:00,2011-09-11 12:45:00,356,11.9,184.05,1023.0
14213.0,405,1,1192.2,244,238.44,5,1,2010-10-31 10:37:00,2010-10-31 10:37:00,0,1.0,1192.2,244.0
14214.0,31,5,1004.38,751,14.990746268656716,64,1,2011-03-07 12:26:00,2011-11-09 10:31:00,246,8.2,122.49,150.2
14215.0,12,9,3250.33,2181,17.474892473118278,167,1,2009-12-08 09:35:00,2011-11-28 12:19:00,720,24.0,135.43,242.33
14216.0,3,5,2150.04,712,27.9225974025974,65,1,2010-10-21 15:07:00,2011-12-06 14:56:00,410,13.7,156.94,142.4
14217.0,2,23,3298.59,1230,18.95741379310345,122,1,2010-06-30 12:54:00,2011-12-08 11:53:00,525,17.5,188.49,53.48
14218.0,43,1,169.48000000000002,160,14.123333333333335,12,1,2011-10-28 10:00:00,2011-10-28 10:00:00,0,1.0,169.48,160.0
14219.0,4,3,633.83,363,14.740232558139535,39,1,2010-08-03 14:42:00,2011-12-05 16:23:00,489,16.3,38.89,121.0
14220.0,247,4,1515.0,468,39.86842105263158,26,1,2010-05-19 13:26:00,2011-04-06 13:23:00,321,10.7,141.59,117.0
14221.0,42,17,6517.49,3808,18.782391930835733,166,1,2010-04-06 14:10:00,2011-10-28 13:42:00,569,19.0,343.03,224.0
14222.0,177,1,683.17,607,16.662682926829266,41,1,2011-06-15 16:42:00,2011-06-15 16:42:00,0,1.0,683.17,607.0
14223.0,92,3,991.13,585,16.518833333333333,50,1,2011-03-20 16:02:00,2011-09-08 13:38:00,171,5.7,173.88,195.0
14224.0,110,9,1841.71,826,8.042401746724892,189,1,2010-06-13 13:46:00,2011-08-21 13:24:00,433,14.4,127.9,91.78
14225.0,435,4,2031.07,1167,23.617093023255812,70,1,2010-01-12 15:02:00,2010-10-01 10:32:00,261,8.7,233.46,291.75
14226.0,29,6,2985.13,1714,30.774536082474228,89,1,2010-09-24 14:32:00,2011-11-11 11:34:00,412,13.7,217.89,285.67
14227.0,26,15,6368.71,4048,16.8931299734748,246,1,2010-02-08 09:38:00,2011-11-13 15:48:00,643,21.4,297.6,269.87
14228.0,438,3,745.5,260,19.61842105263158,38,1,2010-06-11 12:29:00,2010-09-28 09:45:00,108,3.6,207.08,86.67
14229.0,52,7,2594.04,934,36.028333333333336,41,1,2010-08-25 11:47:00,2011-10-19 10:04:00,419,14.0,185.29,133.43
14230.0,436,3,979.8000000000001,246,29.69090909090909,27,1,2010-06-09 13:56:00,2010-09-30 09:07:00,112,3.7,264.81,82.0
14231.0,184,4,1235.6200000000001,610,17.90753623188406,66,1,2010-09-15 09:52:00,2011-06-09 11:05:00,267,8.9,138.83,152.5
14232.0,43,5,2048.07,1941,17.80930434782609,81,1,2011-03-20 12:44:00,2011-10-28 11:09:00,221,7.4,276.77,388.2
14233.0,49,7,2904.27,1261,39.784520547945206,42,1,2010-03-05 16:35:00,2011-10-21 15:54:00,594,19.8,146.68,180.14
14234.0,22,4,754.12,951,5.130068027210885,122,1,2011-10-13 13:58:00,2011-11-17 17:53:00,35,1.2,628.43,237.75
14235.0,75,9,4717.99,3014,31.87831081081081,107,1,2010-03-30 13:36:00,2011-09-25 14:37:00,544,18.1,260.66,334.89
14236.0,81,5,1555.34,774,33.092340425531916,39,1,2010-07-22 14:27:00,2011-09-20 09:13:00,424,14.1,110.31,154.8
14237.0,373,2,471.14,238,18.12076923076923,26,1,2010-04-28 10:04:00,2010-12-01 13:20:00,217,7.2,65.44,119.0
14238.0,326,3,434.23,189,33.402307692307694,13,1,2009-12-05 10:58:00,2011-01-17 14:40:00,408,13.6,31.93,63.0
14239.0,43,21,4263.17,1729,20.300809523809523,97,1,2009-12-05 12:36:00,2011-10-27 14:40:00,691,23.0,185.36,82.33
14240.0,30,3,1247.49,655,20.450655737704917,46,1,2010-10-12 12:48:00,2011-11-09 13:45:00,393,13.1,95.23,218.33
14241.0,184,2,333.7,242,27.808333333333334,12,1,2010-01-12 15:11:00,2011-06-09 11:46:00,512,17.1,19.51,121.0
14242.0,235,2,280.55,123,17.534375,13,1,2011-01-18 08:53:00,2011-04-19 11:46:00,91,3.0,93.52,61.5
14243.0,9,17,7217.75,3631,19.883608815426996,235,1,2010-08-20 13:41:00,2011-12-01 11:12:00,467,15.6,462.68,213.59
14244.0,661,1,366.41999999999996,814,22.901249999999997,16,1,2010-02-17 11:40:00,2010-02-17 11:40:00,0,1.0,366.42,814.0
14245.0,220,2,1693.45,976,15.680092592592594,107,1,2011-03-21 10:41:00,2011-05-04 08:40:00,43,1.4,1209.61,488.0
14246.0,111,3,1474.06,804,19.654133333333334,57,1,2011-04-08 08:25:00,2011-08-21 11:50:00,135,4.5,327.57,268.0
14247.0,278,5,753.56,378,6.668672566371681,82,1,2010-06-06 15:07:00,2011-03-06 15:21:00,273,9.1,82.81,75.6
14248.0,318,3,1032.95,692,21.977659574468085,41,1,2010-07-12 14:27:00,2011-01-25 14:45:00,197,6.6,156.51,230.67
14249.0,411,12,5400.461,2383,19.854636029411765,178,1,2010-01-29 14:21:00,2010-10-25 12:34:00,268,8.9,606.79,198.58
14250.0,7,3,1904.05,1200,17.153603603603603,94,1,2011-09-11 13:44:00,2011-12-02 14:30:00,82,2.7,705.2,400.0
14251.0,2,5,2879.7000000000003,1674,36.91923076923077,37,1,2011-10-13 12:46:00,2011-12-08 08:32:00,55,1.8,1599.83,334.8
14252.0,381,1,350.99,111,35.099000000000004,10,1,2010-11-23 13:36:00,2010-11-23 13:36:00,0,1.0,350.99,111.0
14253.0,493,2,363.40000000000003,88,30.283333333333335,11,1,2010-03-26 15:08:00,2010-08-03 14:55:00,129,4.3,84.51,44.0
14254.0,433,1,601.03,263,26.13173913043478,23,1,2010-10-03 11:52:00,2010-10-03 11:52:00,0,1.0,601.03,263.0
14255.0,546,1,1000.63,1,1000.63,1,1,2010-06-11 15:54:00,2010-06-11 15:54:00,0,1.0,1000.63,1.0
14256.0,260,5,2460.79,1147,18.50218045112782,100,1,2010-01-14 10:35:00,2011-03-24 13:17:00,434,14.5,169.71,229.4
14257.0,64,9,5954.45,3332,24.810208333333332,167,1,2010-03-01 15:36:00,2011-10-06 16:54:00,584,19.5,305.36,370.22
14258.0,9,25,32051.34,17488,106.8378,97,1,2009-12-04 08:36:00,2011-11-30 15:27:00,726,24.2,1324.44,699.52
14259.0,142,1,120.0,68,24.0,5,1,2011-07-21 10:44:00,2011-07-21 10:44:00,0,1.0,120.0,68.0
14260.0,471,3,824.28,544,16.16235294117647,50,1,2010-06-09 11:23:00,2010-08-25 14:55:00,77,2.6,317.03,181.33
14261.0,51,2,1163.45,406,22.37403846153846,52,1,2011-09-22 10:47:00,2011-10-20 10:04:00,27,0.9,1292.72,203.0
14262.0,8,8,2618.23,1645,18.3093006993007,87,1,2011-04-13 12:23:00,2011-12-01 14:17:00,232,7.7,340.03,205.62
14263.0,423,1,322.93,171,20.183125,16,1,2010-10-12 14:09:00,2010-10-12 14:09:00,0,1.0,322.93,171.0
14264.0,155,6,1517.3600000000001,553,19.207088607594937,59,1,2010-04-07 13:21:00,2011-07-08 10:20:00,456,15.2,99.83,92.17
14265.0,109,4,1373.35,715,17.384177215189872,74,1,2010-04-06 14:39:00,2011-08-22 13:32:00,502,16.7,82.24,178.75
14266.0,428,1,40.56,24,40.56,1,1,2010-10-07 13:32:00,2010-10-07 13:32:00,0,1.0,40.56,24.0
14267.0,163,3,1516.24,530,27.568,25,1,2011-03-24 11:38:00,2011-06-30 10:09:00,97,3.2,473.82,176.67
14268.0,471,1,354.85,147,18.676315789473687,19,1,2010-08-26 10:45:00,2010-08-26 10:45:00,0,1.0,354.85,147.0
14269.0,439,1,295.73,123,18.483125,16,1,2010-09-26 12:53:00,2010-09-26 12:53:00,0,1.0,295.73,123.0
14270.0,332,1,492.65000000000003,197,16.98793103448276,29,1,2011-01-12 09:33:00,2011-01-12 09:33:00,0,1.0,492.65,197.0
14271.0,226,2,214.18,148,5.636315789473684,38,1,2010-10-26 17:01:00,2011-04-28 12:47:00,183,6.1,35.11,74.0
14272.0,74,4,920.81,1097,14.38765625,62,1,2010-05-06 14:01:00,2011-09-27 10:08:00,508,16.9,54.49,274.25
14273.0,51,4,559.97,264,19.309310344827587,22,1,2011-04-11 13:24:00,2011-10-19 13:20:00,190,6.3,88.88,66.0
14274.0,686,1,256.6,178,17.10666666666667,15,1,2010-01-22 12:51:00,2010-01-22 12:51:00,0,1.0,256.6,178.0
14275.0,396,6,1189.3799999999999,538,51.71217391304347,14,1,2010-04-11 12:32:00,2010-11-09 09:06:00,211,7.0,169.91,89.67
14276.0,99,7,2102.68,1406,17.377520661157025,75,1,2010-02-17 13:10:00,2011-09-02 09:45:00,561,18.7,112.44,200.86
14277.0,15,9,17197.61,89806,45.37627968337731,334,1,2009-12-13 15:43:00,2011-11-24 15:01:00,710,23.7,725.64,9978.44
14278.0,410,1,205.83,131,15.833076923076923,13,1,2010-10-26 12:07:00,2010-10-26 12:07:00,0,1.0,205.83,131.0
14279.0,521,2,191.86,46,63.95333333333334,3,1,2010-01-27 16:34:00,2010-07-07 08:42:00,160,5.3,36.2,23.0
14280.0,197,1,134.04,52,16.755,8,1,2011-05-27 10:37:00,2011-05-27 10:37:00,0,1.0,134.04,52.0
14281.0,408,1,245.15,45,35.02142857142857,7,1,2010-10-27 14:45:00,2010-10-27 14:45:00,0,1.0,245.15,45.0
14282.0,3,25,7250.76,5166,30.337907949790797,100,1,2010-02-15 11:22:00,2011-12-06 17:04:00,659,22.0,329.58,206.64
14283.0,463,4,628.44,550,15.327804878048783,36,1,2010-05-19 12:22:00,2010-09-02 14:46:00,106,3.5,179.55,137.5
14284.0,31,3,1299.65,510,19.39776119402985,59,1,2010-02-24 12:06:00,2011-11-09 08:11:00,622,20.7,62.79,170.0
14285.0,21,8,3284.42,954,53.84295081967213,48,1,2009-12-08 14:13:00,2011-11-18 14:50:00,710,23.7,138.58,119.25
14286.0,24,7,8479.76,8795,16.993507014028058,270,1,2009-12-04 08:40:00,2011-11-16 10:34:00,712,23.7,357.8,1256.43
14287.0,8,3,176.63,261,19.625555555555554,9,1,2011-05-25 11:41:00,2011-12-01 13:25:00,190,6.3,28.04,87.0
14288.0,213,1,426.6,188,26.6625,16,1,2011-05-10 13:22:00,2011-05-10 13:22:00,0,1.0,426.6,188.0
14289.0,9,6,911.26,292,19.388510638297873,33,1,2011-02-23 12:33:00,2011-12-01 11:44:00,280,9.3,97.98,48.67
14290.0,11,8,4516.56,1600,29.910993377483447,120,1,2009-12-08 11:44:00,2011-11-28 14:02:00,720,24.0,188.19,200.0
14291.0,2,23,7904.1,6146,16.000202429149798,241,1,2009-12-09 10:46:00,2011-12-08 10:26:00,728,24.3,325.27,267.22
14292.0,8,16,9226.25,3429,47.80440414507772,120,1,2010-03-19 11:10:00,2011-12-02 11:50:00,623,20.8,443.57,214.31
